% time	cellId	IMSI	RNTI	SlPframe	SlPsframe	SchStartframe	SchSsframe	frame	sframe	mcs	TBS	psschRB	psschLen
20374	0	9	9	1009	1	1010	7	1014	9	10	173	16	8
20377	0	36	36	1009	1	1010	7	1015	2	10	173	24	8
20379	0	46	46	1009	1	1010	7	1015	4	10	173	8	8
20382	0	9	9	1009	1	1010	7	1015	7	10	173	16	8
20385	0	36	36	1009	1	1010	7	1015	10	10	173	24	8
20387	0	46	46	1009	1	1010	7	1016	2	10	173	8	8
20390	0	9	9	1009	1	1010	7	1016	5	10	173	16	8
20393	0	36	36	1009	1	1010	7	1016	8	10	173	24	8
20395	0	46	46	1009	1	1010	7	1016	10	10	173	8	8
20415	0	35	35	1017	1	1018	7	1018	10	10	173	24	8
20416	0	25	25	1017	1	1018	7	1019	1	10	173	0	8
20423	0	35	35	1017	1	1018	7	1019	8	10	173	24	8
20424	0	25	25	1017	1	1018	7	1019	9	10	173	0	8
20431	0	35	35	1017	1	1018	7	1020	6	10	173	24	8
20432	0	25	25	1017	1	1018	7	1020	7	10	173	0	8
20439	0	35	35	1017	1	1018	7	1021	4	10	173	24	8
20440	0	25	25	1017	1	1018	7	1021	5	10	173	0	8
20447	0	35	35	1017	1	1018	7	1022	2	10	173	24	8
20448	0	25	25	1017	1	1018	7	1022	3	10	173	0	8
20455	0	35	35	1017	1	1018	7	1022	10	10	173	24	8
20456	0	25	25	1017	1	1018	7	1023	1	10	173	0	8
20463	0	35	35	1017	1	1018	7	1023	8	10	173	24	8
20464	0	25	25	1017	1	1018	7	1023	9	10	173	0	8
20471	0	35	35	1017	1	1018	7	1024	6	10	173	24	8
20472	0	25	25	1017	1	1018	7	1024	7	10	173	0	8
20573	0	27	27	9	1	10	7	10	8	10	173	0	8
20581	0	27	27	9	1	10	7	11	6	10	173	0	8
20589	0	27	27	9	1	10	7	12	4	10	173	0	8
20597	0	27	27	9	1	10	7	13	2	10	173	0	8
20605	0	27	27	9	1	10	7	13	10	10	173	0	8
20613	0	27	27	9	1	10	7	14	8	10	173	0	8
20621	0	27	27	9	1	10	7	15	6	10	173	0	8
20629	0	27	27	9	1	10	7	16	4	10	173	0	8
20652	0	14	14	17	1	18	7	18	7	10	173	0	8
20657	0	34	34	17	1	18	7	19	2	10	173	32	8
20660	0	14	14	17	1	18	7	19	5	10	173	0	8
20665	0	34	34	17	1	18	7	19	10	10	173	32	8
20668	0	14	14	17	1	18	7	20	3	10	173	0	8
20673	0	34	34	17	1	18	7	20	8	10	173	32	8
20676	0	14	14	17	1	18	7	21	1	10	173	0	8
20681	0	34	34	17	1	18	7	21	6	10	173	32	8
20684	0	14	14	17	1	18	7	21	9	10	173	0	8
20689	0	34	34	17	1	18	7	22	4	10	173	32	8
20692	0	14	14	17	1	18	7	22	7	10	173	0	8
20697	0	34	34	17	1	18	7	23	2	10	173	32	8
20700	0	14	14	17	1	18	7	23	5	10	173	0	8
20705	0	34	34	17	1	18	7	23	10	10	173	32	8
20708	0	14	14	17	1	18	7	24	3	10	173	0	8
20713	0	34	34	17	1	18	7	24	8	10	173	32	8
20733	0	48	48	25	1	26	7	26	8	10	173	24	8
20735	0	31	31	25	1	26	7	26	10	10	173	0	8
20741	0	48	48	25	1	26	7	27	6	10	173	24	8
20743	0	31	31	25	1	26	7	27	8	10	173	0	8
20749	0	48	48	25	1	26	7	28	4	10	173	24	8
20751	0	31	31	25	1	26	7	28	6	10	173	0	8
20757	0	48	48	25	1	26	7	29	2	10	173	24	8
20759	0	31	31	25	1	26	7	29	4	10	173	0	8
20765	0	48	48	25	1	26	7	29	10	10	173	24	8
20767	0	31	31	25	1	26	7	30	2	10	173	0	8
20773	0	48	48	25	1	26	7	30	8	10	173	24	8
20775	0	31	31	25	1	26	7	30	10	10	173	0	8
20781	0	48	48	25	1	26	7	31	6	10	173	24	8
20783	0	31	31	25	1	26	7	31	8	10	173	0	8
20789	0	48	48	25	1	26	7	32	4	10	173	24	8
20791	0	31	31	25	1	26	7	32	6	10	173	0	8
20817	0	32	32	33	1	34	7	35	2	10	173	40	8
20825	0	32	32	33	1	34	7	35	10	10	173	40	8
20833	0	32	32	33	1	34	7	36	8	10	173	40	8
20841	0	32	32	33	1	34	7	37	6	10	173	40	8
20849	0	32	32	33	1	34	7	38	4	10	173	40	8
20857	0	32	32	33	1	34	7	39	2	10	173	40	8
20865	0	32	32	33	1	34	7	39	10	10	173	40	8
20873	0	32	32	33	1	34	7	40	8	10	173	40	8
20894	0	20	20	41	1	42	7	42	9	10	173	0	8
20902	0	20	20	41	1	42	7	43	7	10	173	0	8
20910	0	20	20	41	1	42	7	44	5	10	173	0	8
20918	0	20	20	41	1	42	7	45	3	10	173	0	8
20926	0	20	20	41	1	42	7	46	1	10	173	0	8
20934	0	20	20	41	1	42	7	46	9	10	173	0	8
20942	0	20	20	41	1	42	7	47	7	10	173	0	8
20950	0	20	20	41	1	42	7	48	5	10	173	0	8
20974	0	30	30	49	1	50	7	50	9	10	173	0	8
20978	0	40	40	49	1	50	7	51	3	10	173	8	8
20979	0	47	47	49	1	50	7	51	4	10	173	40	8
20979	0	50	50	49	1	50	7	51	4	10	173	40	8
20982	0	30	30	49	1	50	7	51	7	10	173	0	8
20986	0	40	40	49	1	50	7	52	1	10	173	8	8
20987	0	47	47	49	1	50	7	52	2	10	173	40	8
20987	0	50	50	49	1	50	7	52	2	10	173	40	8
20990	0	30	30	49	1	50	7	52	5	10	173	0	8
20994	0	40	40	49	1	50	7	52	9	10	173	8	8
20995	0	47	47	49	1	50	7	52	10	10	173	40	8
20995	0	50	50	49	1	50	7	52	10	10	173	40	8
20998	0	30	30	49	1	50	7	53	3	10	173	0	8
21002	0	40	40	49	1	50	7	53	7	10	173	8	8
21003	0	47	47	49	1	50	7	53	8	10	173	40	8
21003	0	50	50	49	1	50	7	53	8	10	173	40	8
21006	0	30	30	49	1	50	7	54	1	10	173	0	8
21010	0	40	40	49	1	50	7	54	5	10	173	8	8
21011	0	47	47	49	1	50	7	54	6	10	173	40	8
21011	0	50	50	49	1	50	7	54	6	10	173	40	8
21014	0	30	30	49	1	50	7	54	9	10	173	0	8
21018	0	40	40	49	1	50	7	55	3	10	173	8	8
21019	0	47	47	49	1	50	7	55	4	10	173	40	8
21019	0	50	50	49	1	50	7	55	4	10	173	40	8
21022	0	30	30	49	1	50	7	55	7	10	173	0	8
21026	0	40	40	49	1	50	7	56	1	10	173	8	8
21027	0	47	47	49	1	50	7	56	2	10	173	40	8
21027	0	50	50	49	1	50	7	56	2	10	173	40	8
21030	0	30	30	49	1	50	7	56	5	10	173	0	8
21034	0	40	40	49	1	50	7	56	9	10	173	8	8
21035	0	47	47	49	1	50	7	56	10	10	173	40	8
21035	0	50	50	49	1	50	7	56	10	10	173	40	8
21132	0	37	37	65	1	66	7	66	7	10	173	24	8
21136	0	9	9	65	1	66	7	67	1	10	173	16	8
21136	0	33	33	65	1	66	7	67	1	10	173	24	8
21140	0	37	37	65	1	66	7	67	5	10	173	24	8
21144	0	9	9	65	1	66	7	67	9	10	173	16	8
21144	0	33	33	65	1	66	7	67	9	10	173	24	8
21148	0	37	37	65	1	66	7	68	3	10	173	24	8
21152	0	9	9	65	1	66	7	68	7	10	173	16	8
21152	0	33	33	65	1	66	7	68	7	10	173	24	8
21156	0	37	37	65	1	66	7	69	1	10	173	24	8
21160	0	9	9	65	1	66	7	69	5	10	173	16	8
21160	0	33	33	65	1	66	7	69	5	10	173	24	8
21164	0	37	37	65	1	66	7	69	9	10	173	24	8
21168	0	9	9	65	1	66	7	70	3	10	173	16	8
21168	0	33	33	65	1	66	7	70	3	10	173	24	8
21172	0	37	37	65	1	66	7	70	7	10	173	24	8
21176	0	9	9	65	1	66	7	71	1	10	173	16	8
21176	0	33	33	65	1	66	7	71	1	10	173	24	8
21180	0	37	37	65	1	66	7	71	5	10	173	24	8
21184	0	9	9	65	1	66	7	71	9	10	173	16	8
21184	0	33	33	65	1	66	7	71	9	10	173	24	8
21188	0	37	37	65	1	66	7	72	3	10	173	24	8
21192	0	9	9	65	1	66	7	72	7	10	173	16	8
21192	0	33	33	65	1	66	7	72	7	10	173	24	8
21213	0	44	44	73	1	74	7	74	8	10	173	40	8
21217	0	46	46	73	1	74	7	75	2	10	173	8	8
21218	0	28	28	73	1	74	7	75	3	10	173	8	8
21219	0	35	35	73	1	74	7	75	4	10	173	8	8
21221	0	44	44	73	1	74	7	75	6	10	173	40	8
21225	0	46	46	73	1	74	7	75	10	10	173	8	8
21226	0	28	28	73	1	74	7	76	1	10	173	8	8
21227	0	35	35	73	1	74	7	76	2	10	173	8	8
21229	0	44	44	73	1	74	7	76	4	10	173	40	8
21233	0	46	46	73	1	74	7	76	8	10	173	8	8
21234	0	28	28	73	1	74	7	76	9	10	173	8	8
21235	0	35	35	73	1	74	7	76	10	10	173	8	8
21237	0	44	44	73	1	74	7	77	2	10	173	40	8
21241	0	46	46	73	1	74	7	77	6	10	173	8	8
21242	0	28	28	73	1	74	7	77	7	10	173	8	8
21243	0	35	35	73	1	74	7	77	8	10	173	8	8
21245	0	44	44	73	1	74	7	77	10	10	173	40	8
21249	0	46	46	73	1	74	7	78	4	10	173	8	8
21250	0	28	28	73	1	74	7	78	5	10	173	8	8
21251	0	35	35	73	1	74	7	78	6	10	173	8	8
21253	0	44	44	73	1	74	7	78	8	10	173	40	8
21257	0	46	46	73	1	74	7	79	2	10	173	8	8
21258	0	28	28	73	1	74	7	79	3	10	173	8	8
21259	0	35	35	73	1	74	7	79	4	10	173	8	8
21261	0	44	44	73	1	74	7	79	6	10	173	40	8
21265	0	46	46	73	1	74	7	79	10	10	173	8	8
21266	0	28	28	73	1	74	7	80	1	10	173	8	8
21267	0	35	35	73	1	74	7	80	2	10	173	8	8
21269	0	44	44	73	1	74	7	80	4	10	173	40	8
21273	0	46	46	73	1	74	7	80	8	10	173	8	8
21274	0	28	28	73	1	74	7	80	9	10	173	8	8
21275	0	35	35	73	1	74	7	80	10	10	173	8	8
21299	0	38	38	81	1	82	7	83	4	10	173	8	8
21307	0	38	38	81	1	82	7	84	2	10	173	8	8
21315	0	38	38	81	1	82	7	84	10	10	173	8	8
21323	0	38	38	81	1	82	7	85	8	10	173	8	8
21331	0	38	38	81	1	82	7	86	6	10	173	8	8
21339	0	38	38	81	1	82	7	87	4	10	173	8	8
21347	0	38	38	81	1	82	7	88	2	10	173	8	8
21355	0	38	38	81	1	82	7	88	10	10	173	8	8
21379	0	36	36	89	1	90	7	91	4	10	173	0	8
21387	0	36	36	89	1	90	7	92	2	10	173	0	8
21395	0	36	36	89	1	90	7	92	10	10	173	0	8
21403	0	36	36	89	1	90	7	93	8	10	173	0	8
21411	0	36	36	89	1	90	7	94	6	10	173	0	8
21419	0	36	36	89	1	90	7	95	4	10	173	0	8
21427	0	36	36	89	1	90	7	96	2	10	173	0	8
21435	0	36	36	89	1	90	7	96	10	10	173	0	8
21453	0	25	25	97	1	98	7	98	8	10	173	24	8
21461	0	25	25	97	1	98	7	99	6	10	173	24	8
21469	0	25	25	97	1	98	7	100	4	10	173	24	8
21477	0	25	25	97	1	98	7	101	2	10	173	24	8
21485	0	25	25	97	1	98	7	101	10	10	173	24	8
21493	0	25	25	97	1	98	7	102	8	10	173	24	8
21501	0	25	25	97	1	98	7	103	6	10	173	24	8
21509	0	25	25	97	1	98	7	104	4	10	173	24	8
21536	0	23	23	105	1	106	7	107	1	10	173	16	8
21537	0	42	42	105	1	106	7	107	2	10	173	24	8
21544	0	23	23	105	1	106	7	107	9	10	173	16	8
21545	0	42	42	105	1	106	7	107	10	10	173	24	8
21552	0	23	23	105	1	106	7	108	7	10	173	16	8
21553	0	42	42	105	1	106	7	108	8	10	173	24	8
21560	0	23	23	105	1	106	7	109	5	10	173	16	8
21561	0	42	42	105	1	106	7	109	6	10	173	24	8
21568	0	23	23	105	1	106	7	110	3	10	173	16	8
21569	0	42	42	105	1	106	7	110	4	10	173	24	8
21576	0	23	23	105	1	106	7	111	1	10	173	16	8
21577	0	42	42	105	1	106	7	111	2	10	173	24	8
21584	0	23	23	105	1	106	7	111	9	10	173	16	8
21585	0	42	42	105	1	106	7	111	10	10	173	24	8
21592	0	23	23	105	1	106	7	112	7	10	173	16	8
21593	0	42	42	105	1	106	7	112	8	10	173	24	8
21612	0	48	48	113	1	114	7	114	7	10	173	40	8
21613	0	45	45	113	1	114	7	114	8	10	173	16	8
21620	0	48	48	113	1	114	7	115	5	10	173	40	8
21621	0	45	45	113	1	114	7	115	6	10	173	16	8
21628	0	48	48	113	1	114	7	116	3	10	173	40	8
21629	0	45	45	113	1	114	7	116	4	10	173	16	8
21636	0	48	48	113	1	114	7	117	1	10	173	40	8
21637	0	45	45	113	1	114	7	117	2	10	173	16	8
21644	0	48	48	113	1	114	7	117	9	10	173	40	8
21645	0	45	45	113	1	114	7	117	10	10	173	16	8
21652	0	48	48	113	1	114	7	118	7	10	173	40	8
21653	0	45	45	113	1	114	7	118	8	10	173	16	8
21660	0	48	48	113	1	114	7	119	5	10	173	40	8
21661	0	45	45	113	1	114	7	119	6	10	173	16	8
21668	0	48	48	113	1	114	7	120	3	10	173	40	8
21669	0	45	45	113	1	114	7	120	4	10	173	16	8
21778	0	12	12	129	1	130	7	131	3	10	173	8	8
21779	0	47	47	129	1	130	7	131	4	10	173	32	8
21786	0	12	12	129	1	130	7	132	1	10	173	8	8
21787	0	47	47	129	1	130	7	132	2	10	173	32	8
21794	0	12	12	129	1	130	7	132	9	10	173	8	8
21795	0	47	47	129	1	130	7	132	10	10	173	32	8
21802	0	12	12	129	1	130	7	133	7	10	173	8	8
21803	0	47	47	129	1	130	7	133	8	10	173	32	8
21810	0	12	12	129	1	130	7	134	5	10	173	8	8
21811	0	47	47	129	1	130	7	134	6	10	173	32	8
21818	0	12	12	129	1	130	7	135	3	10	173	8	8
21819	0	47	47	129	1	130	7	135	4	10	173	32	8
21826	0	12	12	129	1	130	7	136	1	10	173	8	8
21827	0	47	47	129	1	130	7	136	2	10	173	32	8
21834	0	12	12	129	1	130	7	136	9	10	173	8	8
21835	0	47	47	129	1	130	7	136	10	10	173	32	8
21852	0	40	40	137	1	138	7	138	7	10	173	0	8
21856	0	20	20	137	1	138	7	139	1	10	173	16	8
21859	0	30	30	137	1	138	7	139	4	10	173	8	8
21860	0	40	40	137	1	138	7	139	5	10	173	0	8
21864	0	20	20	137	1	138	7	139	9	10	173	16	8
21867	0	30	30	137	1	138	7	140	2	10	173	8	8
21868	0	40	40	137	1	138	7	140	3	10	173	0	8
21872	0	20	20	137	1	138	7	140	7	10	173	16	8
21875	0	30	30	137	1	138	7	140	10	10	173	8	8
21876	0	40	40	137	1	138	7	141	1	10	173	0	8
21880	0	20	20	137	1	138	7	141	5	10	173	16	8
21883	0	30	30	137	1	138	7	141	8	10	173	8	8
21884	0	40	40	137	1	138	7	141	9	10	173	0	8
21888	0	20	20	137	1	138	7	142	3	10	173	16	8
21891	0	30	30	137	1	138	7	142	6	10	173	8	8
21892	0	40	40	137	1	138	7	142	7	10	173	0	8
21896	0	20	20	137	1	138	7	143	1	10	173	16	8
21899	0	30	30	137	1	138	7	143	4	10	173	8	8
21900	0	40	40	137	1	138	7	143	5	10	173	0	8
21904	0	20	20	137	1	138	7	143	9	10	173	16	8
21907	0	30	30	137	1	138	7	144	2	10	173	8	8
21908	0	40	40	137	1	138	7	144	3	10	173	0	8
21912	0	20	20	137	1	138	7	144	7	10	173	16	8
21915	0	30	30	137	1	138	7	144	10	10	173	8	8
21932	0	9	9	145	1	146	7	146	7	10	173	40	8
21940	0	9	9	145	1	146	7	147	5	10	173	40	8
21948	0	9	9	145	1	146	7	148	3	10	173	40	8
21956	0	9	9	145	1	146	7	149	1	10	173	40	8
21964	0	9	9	145	1	146	7	149	9	10	173	40	8
21972	0	9	9	145	1	146	7	150	7	10	173	40	8
21980	0	9	9	145	1	146	7	151	5	10	173	40	8
21988	0	9	9	145	1	146	7	152	3	10	173	40	8
22014	0	33	33	153	1	154	7	154	9	10	173	32	8
22022	0	33	33	153	1	154	7	155	7	10	173	32	8
22030	0	33	33	153	1	154	7	156	5	10	173	32	8
22038	0	33	33	153	1	154	7	157	3	10	173	32	8
22046	0	33	33	153	1	154	7	158	1	10	173	32	8
22054	0	33	33	153	1	154	7	158	9	10	173	32	8
22062	0	33	33	153	1	154	7	159	7	10	173	32	8
22070	0	33	33	153	1	154	7	160	5	10	173	32	8
22094	0	44	44	161	1	162	7	162	9	10	173	24	8
22094	0	46	46	161	1	162	7	162	9	10	173	0	8
22098	0	37	37	161	1	162	7	163	3	10	173	0	8
22102	0	44	44	161	1	162	7	163	7	10	173	24	8
22102	0	46	46	161	1	162	7	163	7	10	173	0	8
22106	0	37	37	161	1	162	7	164	1	10	173	0	8
22110	0	44	44	161	1	162	7	164	5	10	173	24	8
22110	0	46	46	161	1	162	7	164	5	10	173	0	8
22114	0	37	37	161	1	162	7	164	9	10	173	0	8
22118	0	44	44	161	1	162	7	165	3	10	173	24	8
22118	0	46	46	161	1	162	7	165	3	10	173	0	8
22122	0	37	37	161	1	162	7	165	7	10	173	0	8
22126	0	44	44	161	1	162	7	166	1	10	173	24	8
22126	0	46	46	161	1	162	7	166	1	10	173	0	8
22130	0	37	37	161	1	162	7	166	5	10	173	0	8
22134	0	44	44	161	1	162	7	166	9	10	173	24	8
22134	0	46	46	161	1	162	7	166	9	10	173	0	8
22138	0	37	37	161	1	162	7	167	3	10	173	0	8
22142	0	44	44	161	1	162	7	167	7	10	173	24	8
22142	0	46	46	161	1	162	7	167	7	10	173	0	8
22146	0	37	37	161	1	162	7	168	1	10	173	0	8
22150	0	44	44	161	1	162	7	168	5	10	173	24	8
22150	0	46	46	161	1	162	7	168	5	10	173	0	8
22154	0	37	37	161	1	162	7	168	9	10	173	0	8
22173	0	28	28	169	1	170	7	170	8	10	173	16	8
22175	0	38	38	169	1	170	7	170	10	10	173	40	8
22181	0	28	28	169	1	170	7	171	6	10	173	16	8
22183	0	38	38	169	1	170	7	171	8	10	173	40	8
22189	0	28	28	169	1	170	7	172	4	10	173	16	8
22191	0	38	38	169	1	170	7	172	6	10	173	40	8
22197	0	28	28	169	1	170	7	173	2	10	173	16	8
22199	0	38	38	169	1	170	7	173	4	10	173	40	8
22205	0	28	28	169	1	170	7	173	10	10	173	16	8
22207	0	38	38	169	1	170	7	174	2	10	173	40	8
22213	0	28	28	169	1	170	7	174	8	10	173	16	8
22215	0	38	38	169	1	170	7	174	10	10	173	40	8
22221	0	28	28	169	1	170	7	175	6	10	173	16	8
22223	0	38	38	169	1	170	7	175	8	10	173	40	8
22229	0	28	28	169	1	170	7	176	4	10	173	16	8
22231	0	38	38	169	1	170	7	176	6	10	173	40	8
22254	0	24	24	177	1	178	7	178	9	10	173	32	8
22262	0	24	24	177	1	178	7	179	7	10	173	32	8
22270	0	24	24	177	1	178	7	180	5	10	173	32	8
22278	0	24	24	177	1	178	7	181	3	10	173	32	8
22286	0	24	24	177	1	178	7	182	1	10	173	32	8
22294	0	24	24	177	1	178	7	182	9	10	173	32	8
22302	0	24	24	177	1	178	7	183	7	10	173	32	8
22310	0	24	24	177	1	178	7	184	5	10	173	32	8
22336	0	14	14	185	1	186	7	187	1	10	173	40	8
22337	0	36	36	185	1	186	7	187	2	10	173	32	8
22344	0	14	14	185	1	186	7	187	9	10	173	40	8
22345	0	36	36	185	1	186	7	187	10	10	173	32	8
22352	0	14	14	185	1	186	7	188	7	10	173	40	8
22353	0	36	36	185	1	186	7	188	8	10	173	32	8
22360	0	14	14	185	1	186	7	189	5	10	173	40	8
22361	0	36	36	185	1	186	7	189	6	10	173	32	8
22368	0	14	14	185	1	186	7	190	3	10	173	40	8
22369	0	36	36	185	1	186	7	190	4	10	173	32	8
22376	0	14	14	185	1	186	7	191	1	10	173	40	8
22377	0	36	36	185	1	186	7	191	2	10	173	32	8
22384	0	14	14	185	1	186	7	191	9	10	173	40	8
22385	0	36	36	185	1	186	7	191	10	10	173	32	8
22392	0	14	14	185	1	186	7	192	7	10	173	40	8
22393	0	36	36	185	1	186	7	192	8	10	173	32	8
22412	0	25	25	193	1	194	7	194	7	10	173	32	8
22415	0	34	34	193	1	194	7	194	10	10	173	16	8
22417	0	31	31	193	1	194	7	195	2	10	173	24	8
22420	0	25	25	193	1	194	7	195	5	10	173	32	8
22423	0	34	34	193	1	194	7	195	8	10	173	16	8
22425	0	31	31	193	1	194	7	195	10	10	173	24	8
22428	0	25	25	193	1	194	7	196	3	10	173	32	8
22431	0	34	34	193	1	194	7	196	6	10	173	16	8
22433	0	31	31	193	1	194	7	196	8	10	173	24	8
22436	0	25	25	193	1	194	7	197	1	10	173	32	8
22439	0	34	34	193	1	194	7	197	4	10	173	16	8
22441	0	31	31	193	1	194	7	197	6	10	173	24	8
22444	0	25	25	193	1	194	7	197	9	10	173	32	8
22447	0	34	34	193	1	194	7	198	2	10	173	16	8
22449	0	31	31	193	1	194	7	198	4	10	173	24	8
22452	0	25	25	193	1	194	7	198	7	10	173	32	8
22455	0	34	34	193	1	194	7	198	10	10	173	16	8
22457	0	31	31	193	1	194	7	199	2	10	173	24	8
22460	0	25	25	193	1	194	7	199	5	10	173	32	8
22463	0	34	34	193	1	194	7	199	8	10	173	16	8
22465	0	31	31	193	1	194	7	199	10	10	173	24	8
22468	0	25	25	193	1	194	7	200	3	10	173	32	8
22471	0	34	34	193	1	194	7	200	6	10	173	16	8
22473	0	31	31	193	1	194	7	200	8	10	173	24	8
22492	0	45	45	201	1	202	7	202	7	10	173	40	8
22498	0	23	23	201	1	202	7	203	3	10	173	16	8
22500	0	45	45	201	1	202	7	203	5	10	173	40	8
22506	0	23	23	201	1	202	7	204	1	10	173	16	8
22508	0	45	45	201	1	202	7	204	3	10	173	40	8
22514	0	23	23	201	1	202	7	204	9	10	173	16	8
22516	0	45	45	201	1	202	7	205	1	10	173	40	8
22522	0	23	23	201	1	202	7	205	7	10	173	16	8
22524	0	45	45	201	1	202	7	205	9	10	173	40	8
22530	0	23	23	201	1	202	7	206	5	10	173	16	8
22532	0	45	45	201	1	202	7	206	7	10	173	40	8
22538	0	23	23	201	1	202	7	207	3	10	173	16	8
22540	0	45	45	201	1	202	7	207	5	10	173	40	8
22546	0	23	23	201	1	202	7	208	1	10	173	16	8
22548	0	45	45	201	1	202	7	208	3	10	173	40	8
22554	0	23	23	201	1	202	7	208	9	10	173	16	8
23539	0	18	18	305	1	306	7	307	4	10	173	16	8
23547	0	18	18	305	1	306	7	308	2	10	173	16	8
23555	0	18	18	305	1	306	7	308	10	10	173	16	8
23563	0	18	18	305	1	306	7	309	8	10	173	16	8
23571	0	18	18	305	1	306	7	310	6	10	173	16	8
23579	0	18	18	305	1	306	7	311	4	10	173	16	8
23587	0	18	18	305	1	306	7	312	2	10	173	16	8
23595	0	18	18	305	1	306	7	312	10	10	173	16	8
23614	0	12	12	313	1	314	7	314	9	10	173	8	8
23614	0	39	39	313	1	314	7	314	9	10	173	24	8
23622	0	12	12	313	1	314	7	315	7	10	173	8	8
23622	0	39	39	313	1	314	7	315	7	10	173	24	8
23630	0	12	12	313	1	314	7	316	5	10	173	8	8
23630	0	39	39	313	1	314	7	316	5	10	173	24	8
23638	0	12	12	313	1	314	7	317	3	10	173	8	8
23638	0	39	39	313	1	314	7	317	3	10	173	24	8
23646	0	12	12	313	1	314	7	318	1	10	173	8	8
23646	0	39	39	313	1	314	7	318	1	10	173	24	8
23654	0	12	12	313	1	314	7	318	9	10	173	8	8
23654	0	39	39	313	1	314	7	318	9	10	173	24	8
23662	0	12	12	313	1	314	7	319	7	10	173	8	8
23662	0	39	39	313	1	314	7	319	7	10	173	24	8
23670	0	12	12	313	1	314	7	320	5	10	173	8	8
23670	0	39	39	313	1	314	7	320	5	10	173	24	8
23699	0	33	33	321	1	322	7	323	4	10	173	32	8
23707	0	33	33	321	1	322	7	324	2	10	173	32	8
23715	0	33	33	321	1	322	7	324	10	10	173	32	8
23723	0	33	33	321	1	322	7	325	8	10	173	32	8
23731	0	33	33	321	1	322	7	326	6	10	173	32	8
23739	0	33	33	321	1	322	7	327	4	10	173	32	8
23747	0	33	33	321	1	322	7	328	2	10	173	32	8
23755	0	33	33	321	1	322	7	328	10	10	173	32	8
23773	0	41	41	329	1	330	7	330	8	10	173	16	8
23778	0	20	20	329	1	330	7	331	3	10	173	8	8
23781	0	41	41	329	1	330	7	331	6	10	173	16	8
23786	0	20	20	329	1	330	7	332	1	10	173	8	8
23789	0	41	41	329	1	330	7	332	4	10	173	16	8
23794	0	20	20	329	1	330	7	332	9	10	173	8	8
23797	0	41	41	329	1	330	7	333	2	10	173	16	8
23802	0	20	20	329	1	330	7	333	7	10	173	8	8
23805	0	41	41	329	1	330	7	333	10	10	173	16	8
23810	0	20	20	329	1	330	7	334	5	10	173	8	8
23813	0	41	41	329	1	330	7	334	8	10	173	16	8
23818	0	20	20	329	1	330	7	335	3	10	173	8	8
23821	0	41	41	329	1	330	7	335	6	10	173	16	8
23826	0	20	20	329	1	330	7	336	1	10	173	8	8
23829	0	41	41	329	1	330	7	336	4	10	173	16	8
23834	0	20	20	329	1	330	7	336	9	10	173	8	8
23856	0	38	38	337	1	338	7	339	1	10	173	8	8
23857	0	44	44	337	1	338	7	339	2	10	173	24	8
23857	0	46	46	337	1	338	7	339	2	10	173	0	8
23864	0	38	38	337	1	338	7	339	9	10	173	8	8
23865	0	44	44	337	1	338	7	339	10	10	173	24	8
23865	0	46	46	337	1	338	7	339	10	10	173	0	8
23872	0	38	38	337	1	338	7	340	7	10	173	8	8
23873	0	44	44	337	1	338	7	340	8	10	173	24	8
23873	0	46	46	337	1	338	7	340	8	10	173	0	8
23880	0	38	38	337	1	338	7	341	5	10	173	8	8
23881	0	44	44	337	1	338	7	341	6	10	173	24	8
23881	0	46	46	337	1	338	7	341	6	10	173	0	8
23888	0	38	38	337	1	338	7	342	3	10	173	8	8
23889	0	44	44	337	1	338	7	342	4	10	173	24	8
23889	0	46	46	337	1	338	7	342	4	10	173	0	8
23896	0	38	38	337	1	338	7	343	1	10	173	8	8
23897	0	44	44	337	1	338	7	343	2	10	173	24	8
23897	0	46	46	337	1	338	7	343	2	10	173	0	8
23904	0	38	38	337	1	338	7	343	9	10	173	8	8
23905	0	44	44	337	1	338	7	343	10	10	173	24	8
23905	0	46	46	337	1	338	7	343	10	10	173	0	8
23912	0	38	38	337	1	338	7	344	7	10	173	8	8
23913	0	44	44	337	1	338	7	344	8	10	173	24	8
23913	0	46	46	337	1	338	7	344	8	10	173	0	8
23939	0	14	14	345	1	346	7	347	4	10	173	8	8
23939	0	37	37	345	1	346	7	347	4	10	173	16	8
23947	0	14	14	345	1	346	7	348	2	10	173	8	8
23947	0	37	37	345	1	346	7	348	2	10	173	16	8
23955	0	14	14	345	1	346	7	348	10	10	173	8	8
23955	0	37	37	345	1	346	7	348	10	10	173	16	8
23963	0	14	14	345	1	346	7	349	8	10	173	8	8
23963	0	37	37	345	1	346	7	349	8	10	173	16	8
23971	0	14	14	345	1	346	7	350	6	10	173	8	8
23971	0	37	37	345	1	346	7	350	6	10	173	16	8
23979	0	14	14	345	1	346	7	351	4	10	173	8	8
23979	0	37	37	345	1	346	7	351	4	10	173	16	8
23987	0	14	14	345	1	346	7	352	2	10	173	8	8
23987	0	37	37	345	1	346	7	352	2	10	173	16	8
23995	0	14	14	345	1	346	7	352	10	10	173	8	8
23995	0	37	37	345	1	346	7	352	10	10	173	16	8
24018	0	24	24	353	1	354	7	355	3	10	173	16	8
24026	0	24	24	353	1	354	7	356	1	10	173	16	8
24034	0	24	24	353	1	354	7	356	9	10	173	16	8
24042	0	24	24	353	1	354	7	357	7	10	173	16	8
