% time	cellId	IMSI	RNTI	frame	sframe	pscchRi	pscchF1	pscchSF1	pscchF2	pscchSF2	mcs	TBS	psschRB	psschLen	pssch_itrp
21596	0	48	48	113	1	122	113	3	114	1	10	173	40	8	0
21756	0	12	12	129	1	22	129	7	129	9	10	173	8	8	6
21756	0	47	47	129	1	116	129	5	130	3	10	173	32	8	7
21836	0	20	20	137	1	283	138	2	138	5	10	173	16	8	4
21836	0	30	30	137	1	191	138	2	138	6	10	173	8	8	7
21836	0	40	40	137	1	82	137	3	137	9	10	173	0	8	0
21916	0	9	9	145	1	318	145	4	146	5	10	173	40	8	0
21996	0	33	33	153	1	183	153	4	153	8	10	173	32	8	2
22076	0	37	37	161	1	137	161	3	161	10	10	173	0	8	6
22076	0	44	44	161	1	142	161	8	162	5	10	173	24	8	2
22076	0	46	46	161	1	241	161	2	161	3	10	173	0	8	2
22156	0	28	28	169	1	81	169	2	169	8	10	173	16	8	1
22156	0	38	38	169	1	123	169	4	170	2	10	173	40	8	3
22236	0	24	24	177	1	227	177	3	177	4	10	173	32	8	2
22316	0	14	14	185	1	109	185	5	186	4	10	173	40	8	4
22316	0	36	36	185	1	332	185	3	186	3	10	173	32	8	5
22396	0	25	25	193	1	98	193	3	193	10	10	173	32	8	0
22396	0	31	31	193	1	33	193	2	193	5	10	173	24	8	5
22396	0	34	34	193	1	274	193	3	193	6	10	173	16	8	3
22476	0	23	23	201	1	35	201	4	201	7	10	173	16	8	6
22476	0	45	45	201	1	22	201	7	201	9	10	173	40	8	0
23516	0	18	18	305	1	328	305	9	306	5	10	173	16	8	7
23596	0	12	12	313	1	175	314	1	314	6	10	173	8	8	2
23596	0	39	39	313	1	335	313	6	314	6	10	173	24	8	2
23676	0	33	33	321	1	4	321	5	321	6	10	173	32	8	7
23756	0	20	20	329	1	123	329	4	330	2	10	173	8	8	6
23756	0	41	41	329	1	312	329	9	330	4	10	173	16	8	1
23836	0	38	38	337	1	129	337	2	338	1	10	173	8	8	4
23836	0	44	44	337	1	312	337	9	338	4	10	173	24	8	5
23836	0	46	46	337	1	162	337	3	338	4	10	173	0	8	5
23916	0	14	14	345	1	68	345	5	345	10	10	173	8	8	7
23916	0	37	37	345	1	226	345	2	345	3	10	173	16	8	7
23996	0	24	24	353	1	301	353	2	354	4	10	173	16	8	6
24076	0	4	4	361	1	262	361	7	361	9	10	173	8	8	3
24156	0	31	31	369	1	138	369	4	370	1	10	173	8	8	7
24156	0	34	34	369	1	135	369	1	369	8	10	173	32	8	6
24156	0	48	48	369	1	72	369	9	370	4	10	173	24	8	3
24236	0	32	32	377	1	29	378	4	378	6	10	173	24	8	7
24236	0	47	47	377	1	273	377	2	377	5	10	173	16	8	1
24236	0	50	50	377	1	81	377	2	377	8	10	173	8	8	7
24316	0	9	9	385	1	130	385	3	386	2	10	173	40	8	2
24316	0	30	30	385	1	212	385	3	385	5	10	173	32	8	2
24316	0	40	40	385	1	333	385	4	386	4	10	173	32	8	7
24396	0	23	23	393	1	322	393	3	393	9	10	173	16	8	1
24396	0	25	25	393	1	134	393	7	394	6	10	173	16	8	5
24396	0	45	45	393	1	343	393	8	394	5	10	173	0	8	3
24476	0	43	43	401	1	224	401	1	402	6	10	173	8	8	5
24556	0	9	9	409	1	100	409	5	410	2	10	173	0	8	5
24716	0	14	14	425	1	276	425	5	425	8	10	173	8	8	1
24716	0	20	20	425	1	219	425	10	426	2	10	173	40	8	7
24716	0	38	38	425	1	200	425	6	425	9	10	173	16	8	0
24716	0	44	44	425	1	278	425	7	425	10	10	173	40	8	7
24796	0	46	46	433	1	281	433	10	434	3	10	173	40	8	6
24876	0	24	24	441	1	13	442	4	442	5	10	173	8	8	4
24876	0	37	37	441	1	30	441	1	442	5	10	173	0	8	6
24956	0	4	4	449	1	176	449	1	450	3	10	173	8	8	6
25036	0	31	31	457	1	337	457	2	457	9	10	173	8	8	7
25036	0	48	48	457	1	63	457	4	458	6	10	173	0	8	6
25036	0	50	50	457	1	240	457	1	457	2	10	173	40	8	6
25116	0	9	9	465	1	344	465	9	466	6	10	173	0	8	3
25116	0	30	30	465	1	210	465	1	465	3	10	173	0	8	4
25116	0	32	32	465	1	12	466	3	466	4	10	173	24	8	4
25116	0	47	47	465	1	64	465	1	465	6	10	173	40	8	1
25196	0	39	39	473	1	52	473	5	473	9	10	173	8	8	6
25196	0	40	40	473	1	287	473	3	474	6	10	173	16	8	3
25356	0	23	23	489	1	324	489	5	490	1	10	173	32	8	0
25356	0	33	33	489	1	48	489	1	489	5	10	173	40	8	4
25356	0	41	41	489	1	235	490	1	490	2	10	173	40	8	6
25356	0	45	45	489	1	297	489	10	490	4	10	173	8	8	1
25436	0	12	12	497	1	12	498	3	498	4	10	173	32	8	5
25436	0	43	43	497	1	155	497	6	498	2	10	173	0	8	7
25516	0	34	34	505	1	214	505	5	505	7	10	173	16	8	2
25596	0	44	44	513	1	236	514	2	514	3	10	173	24	8	7
25676	0	20	20	521	1	139	521	5	522	2	10	173	32	8	6
25676	0	46	46	521	1	224	521	1	522	6	10	173	16	8	0
25756	0	37	37	529	1	291	529	4	529	8	10	173	40	8	7
25836	0	28	28	537	1	348	537	4	538	3	10	173	32	8	7
25836	0	34	34	537	1	264	537	9	538	1	10	173	0	8	3
25836	0	50	50	537	1	107	537	3	538	2	10	173	32	8	4
25916	0	9	9	545	1	71	545	8	546	3	10	173	0	8	1
25916	0	31	31	545	1	82	545	3	545	9	10	173	24	8	1
25916	0	47	47	545	1	221	546	2	546	4	10	173	24	8	2
25916	0	48	48	545	1	142	545	8	546	5	10	173	8	8	1
25996	0	30	30	553	1	112	553	1	553	9	10	173	24	8	3
25996	0	32	32	553	1	335	553	6	554	6	10	173	24	8	6
25996	0	40	40	553	1	83	553	4	553	10	10	173	32	8	3
26156	0	33	33	569	1	259	569	4	569	6	10	173	16	8	2
26156	0	41	41	569	1	161	569	2	570	3	10	173	24	8	3
26316	0	23	23	585	1	256	585	1	585	3	10	173	16	8	0
26316	0	36	36	585	1	15	585	1	586	6	10	173	16	8	2
26316	0	45	45	585	1	163	585	4	586	5	10	173	24	8	0
26396	0	14	14	593	1	115	593	4	594	2	10	173	24	8	4
26396	0	25	25	593	1	47	593	3	594	6	10	173	0	8	4
26396	0	38	38	593	1	340	593	5	594	2	10	173	0	8	1
26476	0	43	43	601	1	144	601	1	602	1	10	173	32	8	2
27516	0	50	50	705	1	344	705	9	706	6	10	173	0	8	6
27596	0	20	20	713	1	86	713	7	714	3	10	173	16	8	1
27596	0	24	24	713	1	157	713	8	714	4	10	173	16	8	5
27596	0	31	31	713	1	279	713	8	714	1	10	173	32	8	6
27596	0	34	34	713	1	22	713	7	713	9	10	173	0	8	5
27596	0	47	47	713	1	50	713	3	713	7	10	173	40	8	0
27676	0	30	30	721	1	139	721	5	722	2	10	173	40	8	5
27676	0	32	32	721	1	201	721	7	721	10	10	173	0	8	1
27676	0	37	37	721	1	20	721	5	721	7	10	173	40	8	2
27676	0	40	40	721	1	304	721	1	721	6	10	173	40	8	3
27676	0	48	48	721	1	264	721	9	722	1	10	173	32	8	3
27756	0	28	28	729	1	276	729	5	729	8	10	173	0	8	6
27836	0	33	33	737	1	23	737	8	737	10	10	173	0	8	6
27836	0	41	41	737	1	139	737	5	738	2	10	173	8	8	4
28076	0	14	14	761	1	246	761	7	761	8	10	173	16	8	7
28076	0	38	38	761	1	138	761	4	762	1	10	173	24	8	0
28156	0	23	23	769	1	269	770	4	770	6	10	173	32	8	4
28236	0	36	36	777	1	195	777	1	777	4	10	173	40	8	7
28236	0	44	44	777	1	10	778	1	778	2	10	173	8	8	7
28236	0	45	45	777	1	35	777	4	777	7	10	173	32	8	1
28236	0	50	50	777	1	187	777	8	778	2	10	173	0	8	5
28316	0	9	9	785	1	181	785	2	785	6	10	173	32	8	3
28396	0	25	25	793	1	147	793	4	794	4	10	173	8	8	6
28476	0	43	43	801	1	135	801	1	801	8	10	173	0	8	2
28556	0	10	10	809	1	190	810	1	810	5	10	173	0	8	1
28636	0	28	28	817	1	217	817	8	817	10	10	173	40	8	0
28636	0	41	41	817	1	336	817	1	817	8	10	173	16	8	3
28716	0	33	33	825	1	238	826	4	826	5	10	173	0	8	3
28876	0	14	14	841	1	40	841	9	842	2	10	173	8	8	0
28956	0	38	38	849	1	208	849	1	850	5	10	173	24	8	3
29036	0	50	50	857	1	246	857	7	857	8	10	173	32	8	1
29116	0	9	9	865	1	286	865	2	866	5	10	173	8	8	4
29116	0	12	12	865	1	276	865	5	865	8	10	173	8	8	1
29116	0	23	23	865	1	101	865	6	866	3	10	173	0	8	0
29116	0	44	44	865	1	131	865	4	866	3	10	173	40	8	4
29196	0	45	45	873	1	258	873	3	873	5	10	173	0	8	0
29276	0	39	39	881	1	194	881	3	882	6	10	173	32	8	6
29276	0	47	47	881	1	295	881	8	882	2	10	173	32	8	3
29356	0	24	24	889	1	82	889	3	889	9	10	173	40	8	4
29356	0	25	25	889	1	7	889	8	889	9	10	173	40	8	2
29356	0	30	30	889	1	151	889	2	889	8	10	173	0	8	0
29356	0	31	31	889	1	22	889	7	889	9	10	173	32	8	5
29356	0	40	40	889	1	150	889	1	889	7	10	173	40	8	6
29356	0	48	48	889	1	4	889	5	889	6	10	173	8	8	2
29436	0	43	43	897	1	205	898	1	898	4	10	173	0	8	3
29516	0	4	4	905	1	37	905	6	905	9	10	173	24	8	0
29516	0	37	37	905	1	233	905	9	905	10	10	173	40	8	3
29596	0	20	20	913	1	41	913	10	914	3	10	173	32	8	3
29676	0	14	14	921	1	41	921	10	922	3	10	173	32	8	1
29836	0	38	38	937	1	277	937	6	937	9	10	173	40	8	4
29836	0	50	50	937	1	119	937	8	938	6	10	173	0	8	4
29996	0	9	9	953	1	284	954	3	954	6	10	173	16	8	0
29996	0	44	44	953	1	2	953	3	953	4	10	173	32	8	5
30076	0	23	23	961	1	217	961	8	961	10	10	173	16	8	7
30156	0	30	30	969	1	237	970	3	970	4	10	173	32	8	5
30156	0	45	45	969	1	224	969	1	970	6	10	173	24	8	5
30156	0	47	47	969	1	73	969	10	970	5	10	173	8	8	3
30236	0	24	24	977	1	320	977	1	977	7	10	173	40	8	1
30236	0	31	31	977	1	174	977	10	978	5	10	173	40	8	1
30236	0	40	40	977	1	102	977	7	978	4	10	173	0	8	3
30236	0	41	41	977	1	337	977	2	977	9	10	173	24	8	6
30236	0	48	48	977	1	285	977	1	978	4	10	173	40	8	4
30316	0	25	25	985	1	241	985	2	985	3	10	173	32	8	2
30396	0	33	33	993	1	71	993	8	994	3	10	173	16	8	1
30396	0	37	37	993	1	238	994	4	994	5	10	173	0	8	7
30476	0	43	43	1001	1	263	1001	8	1001	10	10	173	24	8	4
30556	0	14	14	1009	1	327	1009	8	1010	4	10	173	8	8	2
30556	0	20	20	1009	1	122	1009	3	1010	1	10	173	24	8	4
30636	0	38	38	1017	1	237	1018	3	1018	4	10	173	16	8	7
30636	0	50	50	1017	1	315	1017	1	1018	2	10	173	0	8	5
30796	0	9	9	9	1	89	9	10	10	6	10	173	0	8	1
30876	0	44	44	17	1	106	17	2	18	1	10	173	32	8	4
30956	0	47	47	25	1	32	25	1	25	4	10	173	16	8	5
31036	0	23	23	33	1	216	33	7	33	9	10	173	40	8	6
31036	0	30	30	33	1	305	33	2	33	7	10	173	16	8	7
31036	0	34	34	33	1	22	33	7	33	9	10	173	0	8	2
31036	0	40	40	33	1	153	33	4	33	10	10	173	24	8	5
31036	0	41	41	33	1	267	34	2	34	4	10	173	16	8	3
31036	0	45	45	33	1	340	33	5	34	2	10	173	24	8	4
31116	0	31	31	41	1	281	41	10	42	3	10	173	16	8	3
31116	0	48	48	41	1	135	41	1	41	8	10	173	0	8	7
31196	0	32	32	49	1	218	49	9	50	1	10	173	40	8	4
31276	0	33	33	57	1	8	57	9	57	10	10	173	24	8	0
31276	0	36	36	57	1	14	58	5	58	6	10	173	8	8	1
31356	0	14	14	65	1	183	65	4	65	8	10	173	32	8	4
31356	0	25	25	65	1	111	65	7	66	6	10	173	40	8	6
31356	0	37	37	65	1	134	65	7	66	6	10	173	32	8	5
31436	0	28	28	73	1	116	73	5	74	3	10	173	16	8	6
31516	0	10	10	81	1	190	82	1	82	5	10	173	16	8	6
31516	0	20	20	81	1	245	81	6	81	7	10	173	0	8	4
31836	0	30	30	113	1	189	113	10	114	4	10	173	40	8	5
31836	0	44	44	113	1	146	113	3	114	3	10	173	32	8	3
31836	0	47	47	113	1	24	113	9	114	1	10	173	0	8	1
31916	0	31	31	121	1	208	121	1	122	5	10	173	16	8	3
31916	0	34	34	121	1	185	121	6	121	10	10	173	16	8	5
31916	0	40	40	121	1	264	121	9	122	1	10	173	32	8	7
31916	0	41	41	121	1	328	121	9	122	5	10	173	0	8	4
31996	0	23	23	129	1	342	129	7	130	4	10	173	40	8	3
31996	0	32	32	129	1	42	130	1	130	4	10	173	40	8	0
31996	0	45	45	129	1	66	129	3	129	8	10	173	40	8	5
31996	0	48	48	129	1	194	129	3	130	6	10	173	32	8	6
32076	0	33	33	137	1	262	137	7	137	9	10	173	0	8	5
32156	0	14	14	145	1	328	145	9	146	5	10	173	24	8	0
32236	0	35	35	153	1	307	153	4	153	9	10	173	24	8	6
32316	0	25	25	161	1	274	161	3	161	6	10	173	32	8	5
32316	0	37	37	161	1	2	161	3	161	4	10	173	0	8	2
32396	0	9	9	169	1	260	169	5	169	7	10	173	8	8	5
32396	0	28	28	169	1	72	169	9	170	4	10	173	8	8	6
32396	0	38	38	169	1	78	169	4	170	5	10	173	32	8	5
32396	0	43	43	169	1	170	169	6	170	1	10	173	8	8	6
32476	0	20	20	177	1	246	177	7	177	8	10	173	40	8	1
33516	0	42	42	281	1	166	281	2	281	7	10	173	32	8	1
33596	0	34	34	289	1	320	289	1	289	7	10	173	0	8	5
33756	0	32	32	305	1	102	305	7	306	4	10	173	24	8	1
33756	0	48	48	305	1	321	305	2	305	8	10	173	16	8	2
33836	0	23	23	313	1	268	314	3	314	5	10	173	40	8	7
33836	0	50	50	313	1	287	313	3	314	6	10	173	32	8	5
33996	0	9	9	329	1	154	329	5	330	1	10	173	24	8	1
34156	0	37	37	345	1	168	345	4	345	9	10	173	0	8	5
34236	0	28	28	353	1	286	353	2	354	5	10	173	8	8	2
34236	0	36	36	353	1	181	353	2	353	6	10	173	32	8	4
34316	0	25	25	361	1	198	361	4	361	7	10	173	0	8	1
34316	0	41	41	361	1	257	361	2	361	4	10	173	32	8	2
34316	0	47	47	361	1	41	361	10	362	3	10	173	0	8	1
34396	0	20	20	369	1	85	369	6	370	2	10	173	16	8	3
34396	0	30	30	369	1	28	370	3	370	5	10	173	8	8	7
34396	0	40	40	369	1	189	369	10	370	4	10	173	8	8	2
34396	0	43	43	369	1	150	369	1	369	7	10	173	8	8	4
34476	0	44	44	377	1	176	377	1	378	3	10	173	32	8	7
34556	0	45	45	385	1	118	385	7	386	5	10	173	8	8	5
34636	0	32	32	393	1	193	393	2	394	5	10	173	16	8	2
34636	0	50	50	393	1	108	393	4	394	3	10	173	24	8	2
34796	0	9	9	409	1	280	409	9	410	2	10	173	8	8	7
34796	0	23	23	409	1	344	409	9	410	6	10	173	8	8	6
34876	0	45	45	417	1	176	417	1	418	3	10	173	0	8	6
34956	0	38	38	425	1	203	425	9	426	2	10	173	8	8	1
35036	0	37	37	433	1	335	433	6	434	6	10	173	16	8	6
35116	0	41	41	441	1	287	441	3	442	6	10	173	8	8	6
35196	0	28	28	449	1	227	449	3	449	4	10	173	8	8	0
35196	0	30	30	449	1	34	449	3	449	6	10	173	8	8	0
35196	0	36	36	449	1	223	450	4	450	6	10	173	0	8	6
35196	0	40	40	449	1	333	449	4	450	4	10	173	32	8	1
35356	0	20	20	465	1	142	465	8	466	5	10	173	16	8	0
35356	0	25	25	465	1	51	465	4	465	8	10	173	40	8	2
35356	0	34	34	465	1	77	465	3	466	4	10	173	24	8	5
35356	0	44	44	465	1	178	465	3	466	5	10	173	40	8	7
35436	0	14	14	473	1	78	473	4	474	5	10	173	40	8	7
35436	0	31	31	473	1	78	473	4	474	5	10	173	16	8	5
35436	0	43	43	473	1	94	473	5	474	5	10	173	16	8	7
35436	0	48	48	473	1	8	473	9	473	10	10	173	32	8	1
35516	0	30	30	481	1	196	481	2	481	5	10	173	24	8	1
35596	0	9	9	489	1	221	490	2	490	4	10	173	0	8	7
35676	0	24	24	497	1	132	497	5	498	4	10	173	8	8	0
35756	0	23	23	505	1	264	505	9	506	1	10	173	8	8	1
35756	0	38	38	505	1	240	505	1	505	2	10	173	24	8	1
35836	0	45	45	513	1	294	513	7	514	1	10	173	32	8	0
35996	0	30	30	529	1	296	529	9	530	3	10	173	24	8	0
35996	0	37	37	529	1	246	529	7	529	8	10	173	8	8	5
35996	0	41	41	529	1	222	530	3	530	5	10	173	40	8	7
35996	0	47	47	529	1	20	529	5	529	7	10	173	40	8	4
36076	0	40	40	537	1	188	537	9	538	3	10	173	16	8	0
36156	0	28	28	545	1	190	546	1	546	5	10	173	16	8	2
36236	0	14	14	553	1	41	553	10	554	3	10	173	0	8	6
36236	0	31	31	553	1	132	553	5	554	4	10	173	32	8	3
36236	0	34	34	553	1	152	553	3	553	9	10	173	16	8	1
36236	0	44	44	553	1	338	553	3	553	10	10	173	16	8	1
36236	0	50	50	553	1	4	553	5	553	6	10	173	32	8	3
36316	0	20	20	561	1	289	561	2	561	6	10	173	0	8	7
36316	0	25	25	561	1	58	562	1	562	5	10	173	24	8	2
36316	0	48	48	561	1	236	562	2	562	3	10	173	0	8	3
36396	0	32	32	569	1	124	569	5	570	3	10	173	16	8	7
36396	0	43	43	569	1	140	569	6	570	3	10	173	0	8	7
36556	0	43	43	585	1	1	585	2	585	3	10	173	24	8	7
36636	0	38	38	593	1	85	593	6	594	2	10	173	40	8	3
36716	0	23	23	601	1	290	601	3	601	7	10	173	40	8	3
36796	0	41	41	609	1	27	610	2	610	4	10	173	0	8	1
36796	0	45	45	609	1	316	609	2	610	3	10	173	0	8	2
36876	0	30	30	617	1	137	617	3	617	10	10	173	32	8	4
36876	0	40	40	617	1	280	617	9	618	2	10	173	16	8	2
36956	0	37	37	625	1	267	626	2	626	4	10	173	16	8	5
37036	0	28	28	633	1	153	633	4	633	10	10	173	8	8	1
37036	0	50	50	633	1	88	633	9	634	5	10	173	16	8	7
37116	0	14	14	641	1	156	641	7	642	3	10	173	8	8	3
37116	0	31	31	641	1	141	641	7	642	4	10	173	0	8	7
37116	0	34	34	641	1	177	641	2	642	4	10	173	8	8	4
37116	0	44	44	641	1	243	641	4	641	5	10	173	8	8	4
37196	0	9	9	649	1	131	649	4	650	3	10	173	24	8	5
37196	0	36	36	649	1	60	649	1	650	3	10	173	0	8	3
37196	0	48	48	649	1	292	649	5	649	9	10	173	40	8	4
37276	0	20	20	657	1	201	657	7	657	10	10	173	24	8	0
37276	0	25	25	657	1	335	657	6	658	6	10	173	16	8	3
37276	0	32	32	657	1	16	657	1	657	3	10	173	24	8	4
37436	0	24	24	673	1	102	673	7	674	4	10	173	8	8	0
37436	0	43	43	673	1	210	673	1	673	3	10	173	16	8	4
37516	0	43	43	681	1	129	681	2	682	1	10	173	0	8	5
37596	0	41	41	689	1	258	689	3	689	5	10	173	16	8	0
37676	0	23	23	697	1	134	697	7	698	6	10	173	8	8	1
37676	0	30	30	697	1	205	698	1	698	4	10	173	16	8	4
37676	0	47	47	697	1	319	697	5	698	6	10	173	40	8	0
37756	0	40	40	705	1	46	705	2	706	5	10	173	40	8	4
37756	0	45	45	705	1	220	706	1	706	3	10	173	16	8	2
37836	0	37	37	713	1	32	713	1	713	4	10	173	24	8	6
37836	0	50	50	713	1	80	713	1	713	7	10	173	24	8	7
37916	0	14	14	721	1	19	721	4	721	6	10	173	24	8	7
37916	0	34	34	721	1	8	721	9	721	10	10	173	8	8	6
37996	0	9	9	729	1	92	729	3	730	3	10	173	8	8	6
37996	0	28	28	729	1	311	729	8	730	3	10	173	16	8	4
37996	0	31	31	729	1	136	729	2	729	9	10	173	24	8	1
37996	0	44	44	729	1	159	729	10	730	6	10	173	16	8	3
38076	0	32	32	737	1	187	737	8	738	2	10	173	0	8	5
38076	0	48	48	737	1	16	737	1	737	3	10	173	24	8	7
38156	0	36	36	745	1	57	745	10	746	4	10	173	40	8	5
38236	0	20	20	753	1	190	754	1	754	5	10	173	8	8	6
38316	0	24	24	761	1	83	761	4	761	10	10	173	0	8	0
38316	0	25	25	761	1	192	761	1	762	4	10	173	40	8	1
38316	0	38	38	761	1	245	761	6	761	7	10	173	8	8	7
38396	0	43	43	769	1	151	769	2	769	8	10	173	0	8	2
